user_id,recomendations
1019,"[874972, 1106523, 1082185, 866211, 840361]"
1020,"[874972, 1029743, 986912, 1082185, 1068719]"
1021,"[874972, 830245, 1050741, 1110572, 1082185]"
1022,"[874972, 1082185, 1029743, 1127831, 951590]"
1023,"[836878, 1135476, 957736, 878996, 865705]"
1024,"[12262830, 1133018, 903325, 5569230, 844179]"
1025,"[12810464, 1126895, 1058779, 1106523, 5568378]"
1026,"[874972, 1082185, 1029743, 1127831, 951590]"
1027,"[874972, 1101010, 1132771, 12352201, 1082185]"
1028,"[874972, 1029743, 1127831, 1082185, 951590]"
1029,"[874972, 840361, 6034857, 1082185, 1126899]"
1030,"[874972, 1082185, 854852, 986912, 1101010]"
1031,"[874972, 1082185, 1029743, 1127831, 951590]"
1032,"[874972, 1082185, 1029743, 1127831, 951590]"
1033,"[874972, 1082185, 1029743, 1127831, 951590]"
1034,"[874972, 981760, 907647, 1126899, 1082185]"
1035,"[874972, 1082185, 1029743, 1127831, 951590]"
1036,"[874972, 1082185, 1029743, 1127831, 951590]"
1037,"[874972, 1082185, 1029743, 1127831, 951590]"
1038,"[874972, 1106523, 5568197, 1082185, 1029743]"
1039,"[874972, 1029743, 1082185, 5568378, 1101173]"
1040,"[874972, 1082185, 865705, 1075368, 1131321]"
1041,"[874972, 987562, 979707, 1029743, 883003]"
1042,"[948670, 995242, 1044078, 859075, 916122]"
1043,"[874972, 1082185, 1029743, 1106523, 1127831]"
1044,"[874972, 1082185, 1029743, 1127831, 951590]"
1045,"[874972, 995242, 1082185, 866211, 908531]"
1046,"[874972, 823862, 1082185, 1029743, 1106523]"
1047,"[874972, 1082185, 1029743, 1106523, 1127831]"
1048,"[874972, 1082185, 1029743, 1127831, 951590]"
1049,"[874972, 1082185, 1029743, 1127831, 951590]"
1050,"[874972, 1106523, 1068719, 1110572, 962229]"
1051,"[874972, 1029743, 1082185, 981760, 933835]"
1052,"[874972, 1082185, 1029743, 1127831, 951590]"
1053,"[874972, 879528, 1137775, 962568, 970030]"
1054,"[874972, 1082185, 1106523, 1127831, 951590]"
1055,"[874972, 1106523, 1127831, 1082185, 951590]"
1056,"[874972, 1082185, 1029743, 1127831, 951590]"
1057,"[874972, 1082185, 908318, 1039156, 1022254]"
1058,"[874972, 1101010, 5568721, 1038462, 1082185]"
1059,"[874972, 1082185, 1029743, 1127831, 951590]"
1060,"[874972, 1082185, 1029743, 1106523, 1127831]"
1061,"[826666, 844179, 859075, 1106523, 8090537]"
1062,"[874972, 12302069, 826249, 8091654, 849843]"
1063,"[874972, 1082185, 1029743, 1127831, 951590]"
1064,"[874972, 1082185, 1058997, 971922, 965766]"
1065,"[874972, 1127831, 981760, 1082185, 1029743]"
1066,"[874972, 1082185, 979707, 995242, 981760]"
1067,"[848029, 1029743, 981760, 961554, 962229]"
1068,"[9835223, 1106523, 951590, 1101173, 899624]"
1069,"[9835223, 1029743, 1082185, 983584, 903325]"
1070,"[874972, 873627, 1096635, 1074524, 823721]"
1071,"[874972, 1133018, 913210, 964968, 12262992]"
1072,"[874972, 1082185, 1029743, 1127831, 951590]"
1073,"[874972, 916122, 979707, 995242, 1004906]"
1074,"[874972, 1082185, 854852, 995242, 981760]"
1075,"[874972, 995242, 5568378, 8090539, 913785]"
1076,"[874972, 951197, 1135681, 1082185, 1029743]"
1077,"[874972, 995242, 840361, 951590, 1096036]"
1078,"[874972, 1082185, 1058997, 840361, 901062]"
1079,"[874972, 1082185, 1029743, 1127831, 951590]"
1080,"[874972, 961554, 916122, 1029743, 844179]"
1081,"[12810464, 1068719, 916122, 1106523, 981760]"
1082,"[874972, 1106523, 1004906, 5568378, 910473]"
1083,"[874972, 839419, 942525, 1082185, 1029743]"
1084,"[874972, 951590, 1095040, 981521, 1082185]"
1085,"[938138, 866211, 844179, 1029743, 908318]"
1086,"[874972, 6034857, 962229, 1056509, 923746]"
1087,"[874972, 962229, 1106523, 1082185, 1029743]"
1088,"[874972, 12301073, 1068719, 1045478, 1082185]"
1089,"[826666, 1106523, 1082185, 916122, 866211]"
1090,"[874972, 1051516, 1025650, 1018050, 1082185]"
1091,"[874972, 1076199, 899624, 1082185, 1029743]"
1092,"[874972, 859075, 1110572, 908531, 5569327]"
1093,"[825343, 995242, 1044078, 840361, 859075]"
1094,"[874972, 1082185, 995242, 981760, 845208]"
1095,"[874972, 1082185, 1029743, 1127831, 951590]"
1096,"[874972, 999250, 1082185, 1029743, 1106523]"
1097,"[874972, 5568378, 923746, 1018740, 1121360]"
1098,"[874972, 995242, 1082185, 961554, 908531]"
1099,"[874972, 1082185, 1029743, 1127831, 951590]"
1100,"[874972, 951590, 1082185, 1029743, 1106523]"
1101,"[874972, 1082185, 1029743, 1127831, 951590]"
1102,"[12810391, 1082185, 1096036, 923746, 835098]"
1103,"[874972, 9571047, 944466, 1126899, 871754]"
1104,"[874972, 1115576, 1082185, 1029743, 1106523]"
1105,"[874972, 1082185, 1058997, 5569230, 970030]"
1106,"[874972, 995242, 5568378, 8090532, 868764]"
1107,"[874972, 1082185, 1029743, 1127831, 951590]"
1108,"[874972, 833025, 1062002, 1057260, 1077555]"
1109,"[874972, 1082185, 1058997, 981760, 940766]"
1110,"[874972, 1082185, 1029743, 1106523, 1127831]"
1111,"[874972, 1133018, 845208, 1082185, 5569230]"
1112,"[874972, 5569471, 1075214, 921744, 8203451]"
1113,"[874972, 961554, 921836, 1082185, 903325]"
1114,"[874972, 8090521, 870547, 6463775, 1100972]"
1115,"[874972, 5569471, 9297191, 1082185, 1029743]"
1116,"[874972, 1082185, 1029743, 1127831, 951590]"
1117,"[874972, 1029743, 923746, 1082185, 1029743]"
1118,"[874972, 1082185, 1029743, 1127831, 951590]"
1119,"[874972, 1082185, 916122, 854852, 9526673]"
1120,"[874972, 1017195, 1082185, 1029743, 1106523]"
1121,"[874972, 995242, 1068719, 5569230, 962229]"
1122,"[874972, 1082185, 1029743, 1127831, 951590]"
1123,"[874972, 1058997, 5570408, 981760, 5568378]"
1124,"[874972, 916122, 8090537, 12810393, 1045109]"
1125,"[874972, 1082185, 1029743, 1127831, 951590]"
1126,"[874972, 1029743, 1127831, 1082185, 951590]"
1127,"[874972, 15926844, 1082185, 1029743, 1106523]"
1128,"[874972, 962229, 918335, 1082185, 1056762]"
1129,"[874972, 916122, 970030, 1137688, 882247]"
1130,"[836445, 859075, 844179, 1082185, 1039156]"
1131,"[874972, 12810393, 5585510, 1096036, 5569327]"
1132,"[836445, 981760, 1133018, 951590, 1101173]"
1133,"[874972, 1001702, 10281600, 990004, 1082185]"
1134,"[874972, 1082185, 981760, 1106523, 845208]"
1135,"[874972, 995242, 1096036, 871756, 1056762]"
1136,"[825343, 1133018, 1044078, 5569327, 983316]"
1137,"[874972, 821083, 992529, 995242, 1082185]"
1138,"[874972, 1068719, 897611, 1015539, 897752]"
1139,"[874972, 1082185, 985999, 862349, 9526673]"
1140,"[874972, 1082185, 1029743, 1127831, 951590]"
1141,"[874972, 995242, 1044078, 908531, 982790]"
1142,"[878715, 995242, 981760, 1082185, 844179]"
1143,"[874972, 1082185, 1029743, 1127831, 951590]"
1144,"[874972, 1082185, 1029743, 1127831, 951590]"
1145,"[1038663, 1133018, 833025, 5568378, 899624]"
1146,"[874972, 1082185, 995242, 951590, 981760]"
1147,"[874972, 1106523, 1096036, 962229, 990797]"
1148,"[874972, 1082185, 1029743, 1127831, 951590]"
1149,"[874972, 1135681, 1082185, 1029743, 1106523]"
1150,"[874972, 1029743, 1127831, 1082185, 951590]"
1151,"[874972, 840361, 832678, 962266, 6602697]"
1152,"[874972, 866211, 999270, 951590, 882830]"
1153,"[874972, 1082185, 1029743, 1127831, 951590]"
1154,"[874972, 983584, 1004906, 1106523, 987562]"
1155,"[829291, 1029743, 961554, 899624, 965766]"
1156,"[874972, 1082185, 1029743, 1127831, 951590]"
1157,"[874972, 1082185, 1029743, 1106523, 1127831]"
1158,"[874972, 1082185, 1133018, 979707, 1049735]"
1159,"[874972, 878996, 900802, 1082185, 1068719]"
1160,"[874972, 1082185, 1068719, 981760, 1133018]"
1161,"[874972, 1096635, 883068, 1011572, 879755]"
1162,"[874972, 1082185, 1029743, 1127831, 951590]"
1163,"[874972, 995242, 1082185, 866211, 1056509]"
1164,"[874972, 1082185, 1034686, 1070820, 1068715]"
1165,"[874972, 1082185, 1029743, 1127831, 951590]"
1166,"[874972, 1082185, 995242, 859075, 6034857]"
1167,"[874972, 840361, 866211, 1082185, 1070820]"
1168,"[874972, 995242, 908531, 1031906, 1019637]"
1169,"[12810464, 1042438, 1102959, 1082185, 859075]"
1171,"[874972, 981760, 1044078, 1029743, 1081177]"
1172,"[874972, 976199, 923746, 1029743, 856772]"
1173,"[874972, 1082185, 1029743, 1127831, 951590]"
1174,"[874972, 1082185, 1029743, 1106523, 1127831]"
1175,"[874972, 908318, 907099, 1082185, 974108]"
1176,"[874972, 995242, 1068719, 5569230, 892531]"
1177,"[874972, 1082185, 1029743, 1127831, 951590]"
1178,"[874972, 995242, 1082185, 5569230, 840361]"
1179,"[874972, 916122, 961554, 995242, 1044078]"
1180,"[874972, 844165, 878996, 1029743, 965766]"
1181,"[874972, 1082185, 1029743, 1127831, 951590]"
1182,"[874972, 1106523, 1068719, 859075, 1101173]"
1183,"[874972, 961554, 866211, 908531, 8090537]"
1184,"[874972, 1082185, 1029743, 1127831, 951590]"
1185,"[874972, 5568378, 1043590, 871756, 1132771]"
1186,"[14106445, 1042438, 1011300, 1126899, 824005]"
1187,"[874972, 965766, 12810393, 870547, 1038462]"
1188,"[1118946, 1106523, 981760, 1044078, 1043590]"
1189,"[874972, 821083, 1055504, 1120443, 992529]"
1190,"[874972, 1029743, 1068719, 1074524, 1075214]"
1191,"[956599, 995242, 1082185, 981760, 986912]"
1192,"[874972, 995242, 1136257, 1026118, 824005]"
1193,"[874972, 834117, 909714, 8090537, 944137]"
1194,"[1000753, 1106523, 981760, 1096036, 1039156]"
1195,"[874972, 995242, 5568378, 5569230, 951590]"
1196,"[874972, 873627, 1014802, 919596, 850562]"
1197,"[874972, 1029743, 5568378, 951590, 933835]"
1198,"[874972, 1105623, 12384177, 1082185, 1029743]"
1199,"[874972, 1082185, 1029743, 1127831, 951590]"
1200,"[874972, 1082185, 1029743, 1127831, 951590]"
1201,"[874972, 1117249, 1031740, 1082185, 1029743]"
1202,"[874972, 1020682, 5995603, 5567148, 1082185]"
1203,"[1134678, 1106523, 1043590, 1082185, 951590]"
1204,"[874972, 962229, 845193, 987562, 9677886]"
1205,"[874972, 995242, 1075368, 859075, 962229]"
1206,"[874972, 995242, 981760, 1044078, 1096036]"
1207,"[874972, 995242, 1082185, 8090537, 1102949]"
1208,"[874972, 1082185, 1029743, 1106523, 1127831]"
1209,"[874972, 883404, 1033403, 1082185, 1029743]"
1210,"[874972, 995242, 1082185, 1028816, 1026118]"
1211,"[874972, 866211, 862349, 981760, 1042438]"
1212,"[874972, 1082185, 1029743, 1127831, 951590]"
1213,"[874972, 1082185, 1029743, 1127831, 951590]"
1214,"[874972, 942045, 1082185, 1029743, 1106523]"
1215,"[874972, 1082185, 1029743, 1127831, 951590]"
1216,"[874972, 1065593, 9858742, 999625, 1082185]"
1217,"[874972, 1068719, 908531, 847982, 995896]"
1218,"[874972, 1082185, 844165, 1070820, 5569327]"
1219,"[874972, 1044078, 1133018, 860975, 1033142]"
1220,"[874972, 1082185, 1029743, 1127831, 951590]"
1221,"[948670, 1029743, 1110572, 949294, 1070076]"
1222,"[874972, 854852, 5569230, 910032, 848319]"
1223,"[874972, 1029743, 8090537, 982790, 926025]"
1224,"[874972, 951590, 1043590, 1127758, 1082185]"
1225,"[874972, 1029743, 1082185, 5568378, 5592931]"
1226,"[874972, 1082185, 951590, 1133018, 916122]"
1227,"[948670, 1082185, 5569230, 905636, 840227]"
1228,"[12262830, 1082185, 866211, 1133018, 961554]"
1229,"[14106445, 1082185, 961554, 1070820, 916122]"
1230,"[874972, 893501, 1082185, 1029743, 1106523]"
1231,"[874972, 995242, 970119, 10149640, 826249]"
1232,"[874972, 1082185, 1029743, 1127831, 951590]"
1233,"[874972, 1029743, 1127831, 1082185, 951590]"
1234,"[874972, 1044078, 5568378, 995242, 976199]"
1235,"[874972, 1082185, 1029743, 1127831, 951590]"
1236,"[874972, 1082185, 1029743, 1106523, 1127831]"
1237,"[874972, 1082185, 1029743, 1127831, 951590]"
1238,"[874972, 995242, 1082185, 916122, 1101010]"
1239,"[874972, 1082185, 1029743, 1127831, 951590]"
1240,"[9677366, 854852, 5568378, 1082185, 1126899]"
1241,"[826666, 1029743, 981760, 951590, 845208]"
1242,"[874972, 962568, 5591083, 1082185, 1029743]"
1243,"[874972, 1082185, 1029743, 1127831, 951590]"
1244,"[874972, 1082185, 1029743, 1127831, 951590]"
1245,"[874972, 981760, 1037840, 1003188, 908064]"
1246,"[879734, 942045, 1030455, 13115637, 1064380]"
1247,"[874972, 1082185, 951590, 1029743, 981760]"
1248,"[829291, 1082185, 1044078, 1106523, 951590]"
1249,"[874972, 972931, 7025106, 1106523, 5574409]"
1250,"[874972, 1082185, 1029743, 1127831, 951590]"
1251,"[874972, 1082185, 1029743, 1127831, 951590]"
1252,"[874972, 843756, 970119, 1089954, 1025641]"
1253,"[874972, 1082185, 1106523, 1127831, 951590]"
1254,"[874972, 1082185, 1029743, 1127831, 951590]"
1255,"[874972, 5580793, 1082185, 1029743, 1106523]"
1256,"[874972, 1082185, 1055504, 986912, 878996]"
1257,"[874972, 866211, 961554, 1082185, 1058997]"
1258,"[874972, 883932, 10121965, 847344, 1075074]"
1259,"[874972, 1058997, 8177622, 1082185, 960732]"
1260,"[874972, 840361, 901062, 1082185, 1058997]"
1261,"[874972, 860975, 5565352, 840227, 12263788]"
1262,"[874972, 1029743, 5568378, 899624, 821083]"
1263,"[874972, 1082185, 1029743, 1106523, 1127831]"
1264,"[874972, 1014388, 1082185, 1029743, 1106523]"
1265,"[874972, 995242, 840361, 1082185, 5569327]"
1266,"[836445, 840601, 889731, 6602697, 1082185]"
1267,"[12262830, 961554, 6034857, 862349, 13842090]"
1268,"[874972, 1082185, 1029743, 1127831, 951590]"
1269,"[874972, 988693, 967395, 12731714, 960984]"
1270,"[1000753, 1024306, 1062002, 1106523, 1026118]"
1271,"[874972, 995242, 878996, 1082185, 845208]"
1272,"[14106445, 995242, 979707, 916122, 1039156]"
1273,"[874972, 1082185, 1029743, 1127831, 951590]"
1274,"[1092750, 1082185, 8090521, 1070820, 951590]"
1275,"[874972, 1082185, 1029743, 1127831, 951590]"
1276,"[874972, 1082185, 1029743, 1127831, 951590]"
1277,"[874972, 916122, 923746, 1106523, 8090521]"
1278,"[874972, 932298, 1103902, 939527, 1082185]"
1279,"[874972, 981760, 1004906, 1106523, 951590]"
1280,"[874972, 1058997, 7442180, 1082185, 1029743]"
1281,"[874972, 872137, 913785, 882830, 837304]"
1282,"[874972, 981760, 5568378, 1043590, 990797]"
1283,"[874972, 965766, 1081177, 945611, 849843]"
1284,"[1034176, 899624, 893018, 951590, 838186]"
1285,"[874972, 1039156, 985999, 1106523, 5569230]"
1286,"[874972, 1082185, 1029743, 1127831, 951590]"
1287,"[874972, 1082185, 1133018, 5568378, 1039156]"
1288,"[874972, 1075214, 897954, 862349, 923746]"
1289,"[874972, 1042438, 5580793, 856772, 1037894]"
1290,"[872342, 981760, 1101173, 1081177, 1053690]"
1291,"[874972, 1102959, 897306, 1121360, 871611]"
1292,"[874972, 1082185, 1029743, 1127831, 951590]"
1293,"[874972, 940700, 1025650, 1044078, 1043590]"
1294,"[938138, 1082185, 1058997, 961554, 840361]"
1295,"[874972, 1082185, 1029743, 1106523, 1127831]"
1296,"[874972, 995242, 1016800, 951590, 982790]"
1297,"[970747, 1133018, 854852, 1082185, 1037863]"
1298,"[874972, 995242, 961554, 923746, 898068]"
1299,"[12810391, 990797, 8090521, 834117, 5569327]"
1300,"[874972, 995242, 840361, 1082185, 866211]"
1301,"[874972, 1082185, 1029743, 1127831, 951590]"
1302,"[874972, 1082185, 1029743, 1127831, 951590]"
1303,"[14106445, 1029743, 961554, 976199, 951412]"
1304,"[874972, 1082185, 1029743, 1106523, 1127831]"
1305,"[1103808, 1133018, 1092026, 840361, 5569230]"
1306,"[874972, 995242, 1082185, 1068719, 840361]"
1307,"[874972, 1082185, 5569230, 1110572, 901062]"
1308,"[874972, 1082185, 1029743, 1127831, 951590]"
1309,"[874972, 1082185, 1029743, 1127831, 951590]"
1310,"[874972, 1058997, 6034857, 5585510, 985999]"
1311,"[874972, 1082185, 1029743, 1127831, 951590]"
1312,"[874972, 1114597, 1047619, 854852, 6039687]"
1313,"[1137346, 1029743, 1048462, 991747, 6979803]"
1314,"[874972, 896369, 911470, 1029743, 976199]"
1315,"[874972, 1082185, 1029743, 1127831, 951590]"
1316,"[874972, 1085604, 1082185, 1029743, 1106523]"
1317,"[874972, 1053690, 827667, 1138292, 1082185]"
1318,"[874972, 1051211, 1081189, 1027168, 821083]"
1319,"[874972, 995242, 1082185, 979707, 8090440]"
1320,"[874972, 1082185, 1029743, 1127831, 951590]"
1321,"[947858, 1082185, 1096036, 1106523, 923746]"
1322,"[874972, 1082185, 1029743, 1127831, 951590]"
1323,"[874972, 1082185, 1029743, 1127831, 951590]"
1324,"[874972, 1082185, 1029743, 1127831, 951590]"
1325,"[874972, 833025, 987724, 961554, 903325]"
1326,"[874972, 5568378, 983584, 1029743, 1096036]"
1327,"[874972, 1082185, 1029743, 1127831, 951590]"
1328,"[1000753, 1029743, 1068719, 981760, 5568378]"
1329,"[874972, 995242, 1082185, 1029743, 1106523]"
1330,"[874972, 1133018, 962229, 1131321, 921504]"
1331,"[874972, 1031316, 1082185, 1029743, 1106523]"
1332,"[874972, 1110572, 1082185, 1029743, 1106523]"
1333,"[948670, 1082185, 990797, 1126899, 893018]"
1334,"[1038663, 866211, 5585510, 1102959, 913785]"
1335,"[874972, 862349, 1009187, 947326, 831728]"
1336,"[874972, 995242, 981760, 916122, 844179]"
1337,"[874972, 1029743, 961554, 1082185, 840361]"
1338,"[874972, 1106523, 1050851, 896369, 1122568]"
1339,"[874972, 1082185, 1029743, 1127831, 951590]"
1340,"[874972, 834117, 896085, 948650, 819255]"
1341,"[874972, 1082185, 1029743, 1127831, 951590]"
1342,"[874972, 949294, 1082185, 1029743, 1106523]"
1343,"[1139216, 1025581, 15717057, 1119784, 822524]"
1344,"[874972, 995242, 840361, 1082185, 1138858]"
1345,"[874972, 1082185, 1106523, 1127831, 951590]"
1346,"[874972, 890610, 1082185, 1029743, 1106523]"
1347,"[849202, 949965, 5568721, 1029743, 982493]"
1348,"[874972, 1082185, 1029743, 1127831, 951590]"
1349,"[874972, 1082185, 1029743, 1127831, 951590]"
1350,"[12731432, 1077588, 883404, 849843, 1082185]"
1351,"[874972, 1133018, 923746, 860975, 1082185]"
1352,"[874972, 986912, 862349, 900802, 12301109]"
1353,"[12262830, 995242, 1044078, 844179, 840361]"
1354,"[874972, 1082185, 1096036, 995242, 993638]"
1355,"[12262778, 1068719, 1043590, 847982, 926905]"
1356,"[874972, 862349, 962568, 981760, 961554]"
1357,"[874972, 860975, 13511722, 1082185, 1029743]"
1358,"[874972, 1029743, 8090537, 844165, 883003]"
1359,"[874972, 995242, 1044078, 840361, 893018]"
1360,"[874972, 1082185, 1101010, 9571047, 988208]"
1361,"[1022428, 15452705, 1082185, 1029743, 1106523]"
1362,"[874972, 1024306, 7169088, 1082185, 1029743]"
1363,"[874972, 1082185, 981760, 916122, 961554]"
1364,"[874972, 1029743, 1082185, 951590, 1044078]"
1365,"[874972, 1082185, 1029743, 1127831, 951590]"
1366,"[874972, 1126899, 840361, 1101010, 1081177]"
1367,"[874972, 1070820, 5568378, 1082185, 1101010]"
1368,"[938138, 1070820, 844179, 1082185, 866211]"
1369,"[12731432, 1082185, 1126899, 981760, 1028816]"
1370,"[874972, 5592931, 899624, 1106523, 844179]"
1371,"[874972, 1082185, 1029743, 1127831, 951590]"
1372,"[874972, 1029743, 1127831, 1082185, 951590]"
1373,"[874972, 1082185, 1029743, 1106523, 1127831]"
1374,"[874972, 951590, 1004906, 1133018, 1043590]"
1375,"[874972, 1082185, 1070820, 899624, 1081177]"
1376,"[848029, 995242, 1044078, 962568, 1004906]"
1377,"[874972, 1082185, 1029743, 1127831, 951590]"
1378,"[874972, 916122, 987562, 1082185, 857503]"
1379,"[825343, 5569230, 859075, 1029743, 1082185]"
1380,"[874972, 1111072, 1082185, 1029743, 1106523]"
1381,"[874972, 1133018, 15717057, 1082185, 1029743]"
1382,"[874972, 899624, 1052912, 1082185, 1029743]"
1383,"[5590965, 962568, 979707, 5585510, 913210]"
1384,"[874972, 866211, 916122, 1133018, 1004906]"
1385,"[874972, 1101173, 1037863, 1029743, 1122358]"
1387,"[874972, 844165, 869047, 7025106, 1017369]"
1388,"[874972, 1068719, 963835, 1010190, 1011572]"
1389,"[10150194, 1082185, 981760, 866211, 1058997]"
1390,"[874972, 995242, 1101010, 5569230, 1135476]"
1391,"[938138, 1133018, 6034857, 961554, 1096036]"
1392,"[874972, 1029743, 1127831, 1082185, 951590]"
1393,"[904997, 1082185, 1126899, 1110572, 903325]"
1394,"[874972, 1082185, 981760, 951590, 854852]"
1395,"[874972, 1058997, 1048462, 1012587, 1044805]"
1396,"[874972, 1082185, 1106523, 1127831, 951590]"
1397,"[874972, 1044078, 1037863, 1106523, 1082185]"
1398,"[874972, 1068719, 12810393, 1037840, 1056762]"
1399,"[874972, 5568072, 1082185, 1029743, 1106523]"
1400,"[874972, 1082185, 1029743, 1127831, 951590]"
1401,"[874972, 5592931, 896369, 10149640, 1118012]"
1402,"[874972, 1106523, 840361, 849843, 1082185]"
1403,"[874972, 951590, 5569230, 870547, 1135476]"
1404,"[874972, 1082185, 1106523, 1127831, 951590]"
1405,"[874972, 995242, 1082185, 981760, 844179]"
1406,"[874972, 970202, 1136719, 8177622, 1044805]"
1407,"[874972, 1082185, 1029743, 1127831, 951590]"
1408,"[874972, 1082185, 1029743, 1106523, 1127831]"
1409,"[1021324, 903325, 844179, 1133018, 1082185]"
1410,"[874972, 871756, 1102959, 15926844, 1082185]"
1411,"[874972, 1082185, 1029743, 1127831, 951590]"
1412,"[874972, 1082185, 979707, 1029743, 844179]"
1413,"[874972, 870547, 906262, 9187298, 1082185]"
1414,"[874972, 1071939, 859010, 1081853, 898466]"
1415,"[874972, 1082185, 1029743, 1127831, 951590]"
1416,"[874972, 1082185, 1029743, 1127831, 951590]"
1417,"[874972, 1133018, 908531, 834117, 896369]"
1418,"[874972, 866211, 951412, 1082185, 1101173]"
1419,"[1014732, 840361, 5568378, 1133018, 1039156]"
1420,"[874972, 1082185, 1106523, 1127831, 951590]"
1421,"[874972, 1082185, 995242, 5569230, 981760]"
1422,"[874972, 1082185, 1029743, 1127831, 951590]"
1423,"[874972, 5981267, 927080, 1082185, 1029743]"
1424,"[874972, 1082185, 1029743, 1127831, 951590]"
1425,"[874972, 995242, 1044078, 951590, 859075]"
1426,"[956599, 995242, 1039156, 971922, 844165]"
1427,"[874972, 986912, 859075, 995242, 844179]"
1428,"[874972, 5568378, 961554, 8090537, 999104]"
1429,"[874972, 1058997, 945611, 990656, 906763]"
1430,"[906844, 1068719, 6034857, 1082185, 981760]"
1431,"[874972, 1082185, 1053690, 1110572, 5569230]"
1432,"[874972, 1082185, 1029743, 1127831, 951590]"
1433,"[874972, 1082185, 1029743, 1127831, 951590]"
1434,"[860248, 1082185, 995242, 854852, 1127831]"
1435,"[874972, 1082185, 1029743, 1127831, 951590]"
1436,"[874972, 1082185, 1029743, 1127831, 951590]"
1437,"[12810464, 1082185, 961554, 995242, 5569230]"
1438,"[874972, 1082185, 1029743, 1127831, 951590]"
1439,"[874972, 1082185, 1029743, 1127831, 951590]"
1440,"[1000753, 1106523, 5568378, 1101173, 8090537]"
1441,"[874972, 1082185, 1029743, 1127831, 951590]"
1442,"[874972, 1082185, 1029743, 1127831, 951590]"
1443,"[906844, 833025, 842140, 1082185, 1029743]"
1444,"[874972, 1082185, 1106523, 1127831, 951590]"
1445,"[874972, 1068719, 854852, 859075, 862349]"
1446,"[874972, 1082185, 1029743, 1127831, 951590]"
1447,"[874972, 1068719, 5569327, 1029743, 12301100]"
1448,"[874972, 1082185, 1106523, 1127831, 951590]"
1449,"[874972, 1082185, 1029743, 1127831, 951590]"
1450,"[874972, 858373, 1101725, 1002558, 7409874]"
1451,"[874972, 1029743, 893018, 1082185, 1044078]"
1452,"[1013928, 1058779, 1082185, 1029743, 1106523]"
1453,"[825343, 1082185, 1058997, 1110572, 961554]"
1454,"[874972, 995242, 866211, 1082185, 878996]"
1455,"[874972, 1082185, 1029743, 1127831, 951590]"
1456,"[874972, 1082185, 1029743, 1127831, 951590]"
1457,"[874972, 1044078, 1133018, 987724, 946839]"
1458,"[874972, 5568378, 976199, 1026118, 865456]"
1459,"[874972, 936355, 830887, 1043920, 825731]"
1460,"[874972, 1082185, 1029743, 1127831, 951590]"
1461,"[874972, 995242, 5569230, 965766, 999779]"
1462,"[874972, 1082185, 995242, 844179, 6034857]"
1463,"[874972, 986912, 5569230, 6034857, 878996]"
1464,"[938138, 1133018, 916122, 844179, 951590]"
1465,"[874972, 9859182, 989157, 1082185, 1029743]"
1466,"[874972, 827180, 1082185, 1029743, 1106523]"
1467,"[874972, 986912, 951412, 5569327, 979707]"
1468,"[874972, 1082185, 1029743, 1127831, 951590]"
1469,"[874972, 1082185, 1029743, 1127831, 951590]"
1470,"[874972, 1082185, 995242, 844179, 902172]"
1471,"[874972, 1082185, 862349, 908531, 1073150]"
1472,"[874972, 1082185, 1029743, 1127831, 951590]"
1473,"[874972, 1082185, 961554, 1126899, 866211]"
1474,"[874972, 1044078, 951590, 1133018, 1110572]"
1475,"[970747, 1082185, 1056509, 1070820, 981760]"
1476,"[9677366, 1082185, 1081177, 995242, 907099]"
1477,"[874972, 1082185, 1029743, 1127831, 951590]"
1478,"[874972, 1082185, 1029743, 1127831, 951590]"
1479,"[874972, 1082185, 1106523, 977374, 1096036]"
1480,"[874972, 1082185, 1029743, 1106523, 1127831]"
1481,"[874972, 995242, 1068719, 981760, 1044078]"
1482,"[874972, 1082185, 1029743, 1127831, 951590]"
1483,"[874972, 1082185, 1070820, 1044078, 916122]"
1484,"[874972, 1082185, 1106523, 962568, 878996]"
1485,"[1038663, 1106523, 1082185, 976199, 13842214]"
1486,"[874972, 1082185, 1029743, 1127831, 951590]"
1487,"[874972, 5569230, 940947, 896369, 1058930]"
1488,"[874972, 1029743, 866211, 1082185, 1110572]"
1489,"[849202, 995242, 961554, 1082185, 981760]"
1490,"[1000753, 995242, 981760, 985999, 944139]"
1491,"[981677, 1106523, 1082185, 916122, 951590]"
1492,"[874972, 1029743, 909714, 8090539, 1106301]"
1493,"[874972, 908531, 1082185, 1029743, 1106523]"
1494,"[874972, 995242, 1002558, 852856, 12302069]"
1495,"[831407, 854852, 1106301, 1022254, 9926758]"
1496,"[874972, 1082185, 1029743, 1127831, 951590]"
1497,"[874972, 1082185, 1029743, 1127831, 951590]"
1498,"[874972, 1082185, 1029743, 1127831, 951590]"
1499,"[12810464, 908318, 985999, 14106445, 1082185]"
1500,"[874972, 859075, 862349, 15926844, 1054424]"
1501,"[874972, 862349, 903325, 1082185, 961554]"
1502,"[874972, 866211, 908531, 12810393, 1081177]"
1503,"[874972, 1082185, 1029743, 1127831, 951590]"
1505,"[874972, 1082185, 1029743, 1127831, 951590]"
1506,"[1000753, 1106523, 987562, 1044078, 1004906]"
1507,"[874972, 1106523, 1101010, 819978, 15926844]"
1508,"[874972, 1082185, 1058997, 951412, 940947]"
1509,"[12810391, 1082185, 981760, 1029743, 1042438]"
1510,"[874972, 1082185, 951590, 1070820, 844179]"
